,list,regex
0,0.46507835388183594,0.012610673904418945
0,3.935702323913574,0.024472713470458984
0,11.078057527542114,0.03655052185058594
0,21.89103055000305,0.047159671783447266
0,38.200340032577515,0.0594024658203125
