,list,regex,xtypes_regex,n_feat
0,1.3288960456848145,1.0545477867126465,0.22624707221984863,1000
0,11.015058994293213,8.709906101226807,0.6752731800079346,3000
0,29.861509799957275,23.891417026519775,1.168686866760254,5000
0,58.060850858688354,45.93034219741821,1.667943000793457,7000
0,96.30565881729126,76.27933073043823,2.2270500659942627,9000
